emp_no,first_name,last_name,gender,birth_date,hire_date,salary,title,from_date,t_to_date,de_to_date,de_dept_no,d_dept_no,dept_name
254044,Gunilla,Brendel,M,1965-01-16,1992-04-10,40000,Senior Engineer,2000-04-10,9999-01-01,9999-01-01,d006,d006,Quality Management
498838,Sanjay,Ciolek,M,1965-01-16,1989-12-13,40000,Senior Staff,1998-12-13,9999-01-01,9999-01-01,d008,d008,Research
207779,Chinya,Kamble,M,1965-01-16,1990-10-29,48113,Senior Staff,1992-05-31,9999-01-01,9999-01-01,d008,d008,Research
448900,Mart,Talmor,M,1965-01-16,1995-12-04,55122,Staff,1999-05-11,9999-01-01,9999-01-01,d007,d007,Sales
87129,Keung,Neiman,F,1965-01-16,1992-01-09,63824,Staff,1997-04-13,9999-01-01,9999-01-01,d007,d007,Sales
435060,Moie,Lieblein,M,1965-01-16,1989-10-16,48951,Staff,1996-07-12,9999-01-01,9999-01-01,d007,d007,Sales
488707,Mihalis,Remmers,F,1965-01-16,1990-03-01,61980,Senior Staff,1996-02-29,9999-01-01,9999-01-01,d007,d007,Sales
491478,Gill,Varman,M,1965-01-16,1988-06-18,50787,Senior Staff,1996-06-18,9999-01-01,9999-01-01,d007,d007,Sales
426153,Shahaf,Luce,M,1965-01-16,1985-03-15,74658,Senior Staff,1999-04-06,9999-01-01,9999-01-01,d007,d007,Sales
435370,Conal,Basart,M,1965-01-16,1991-05-17,56330,Senior Staff,1991-05-17,9999-01-01,9999-01-01,d007,d007,Sales
262208,Mrinalini,Holburn,M,1965-01-16,1987-04-20,82779,Senior Staff,1987-04-20,9999-01-01,9999-01-01,d007,d007,Sales
233397,Fay,Sundgren,M,1965-01-16,1990-07-07,63272,Senior Staff,1998-07-07,9999-01-01,9999-01-01,d007,d007,Sales
34780,Moni,Kohling,F,1965-01-16,1994-07-21,64125,Staff,1994-07-21,9999-01-01,9999-01-01,d007,d007,Sales
433157,Tomofumi,Serna,M,1965-01-16,1993-11-03,84693,Staff,1999-10-23,9999-01-01,9999-01-01,d007,d007,Sales
460131,Adly,Hambrick,F,1965-01-16,1995-11-26,68182,Staff,1997-07-25,9999-01-01,9999-01-01,d007,d007,Sales
261990,Volkmar,Czaja,M,1965-01-16,1990-08-15,55592,Senior Staff,1998-04-01,9999-01-01,9999-01-01,d007,d007,Sales
297232,Lokesh,Saoudi,F,1965-01-16,1987-07-28,56647,Senior Staff,1999-05-25,9999-01-01,9999-01-01,d007,d007,Sales
236566,Yechezkel,Maginnis,F,1965-01-17,1992-12-11,40000,Senior Staff,2000-12-11,9999-01-01,9999-01-01,d009,d009,Customer Service
35087,Leif,Ashish,M,1965-01-17,1993-10-02,40000,Senior Staff,2001-10-14,9999-01-01,9999-01-01,d009,d009,Customer Service
452956,Gou,Thombley,M,1965-01-17,1987-04-09,44716,Senior Engineer,1987-04-09,9999-01-01,9999-01-01,d009,d009,Customer Service
498456,Geraldo,Gerteisen,M,1965-01-17,1987-06-05,40000,Senior Staff,1993-06-04,9999-01-01,9999-01-01,d009,d009,Customer Service
212154,Sailaja,Holburn,M,1965-01-17,1987-07-11,41645,Senior Staff,1997-03-03,9999-01-01,9999-01-01,d009,d009,Customer Service
236964,Adel,Foote,M,1965-01-17,1987-09-10,85659,Staff,1998-08-19,9999-01-01,9999-01-01,d009,d009,Customer Service
233690,Cedric,Riefers,F,1965-01-17,1985-04-09,47246,Engineer,1994-09-08,9999-01-01,9999-01-01,d005,d005,Development
471532,Feiyu,Decleir,M,1965-01-17,1989-02-25,46522,Technique Leader,1998-09-13,9999-01-01,9999-01-01,d005,d005,Development
84508,Tommaso,Vidya,M,1965-01-17,1998-05-02,40000,Engineer,1998-05-02,9999-01-01,9999-01-01,d005,d005,Development
430631,Kersti,Marsiglia,F,1965-01-17,1987-02-23,55205,Engineer,1994-02-19,9999-01-01,9999-01-01,d005,d005,Development
402718,Jeanna,Rettelbach,F,1965-01-17,1987-10-21,58377,Senior Engineer,1996-02-14,9999-01-01,9999-01-01,d005,d005,Development
209712,Nimmagadda,Baak,F,1965-01-17,1986-01-14,65975,Engineer,1995-10-30,9999-01-01,9999-01-01,d005,d005,Development
426228,Supot,Badache,M,1965-01-17,1993-09-07,48175,Engineer,1996-08-17,9999-01-01,9999-01-01,d005,d005,Development
469253,Baruch,Basawa,M,1965-01-17,1991-03-13,40000,Senior Engineer,2001-09-17,9999-01-01,9999-01-01,d005,d005,Development
292210,Masaru,Huhdanpaa,M,1965-01-17,1989-06-21,57954,Senior Engineer,2001-11-23,9999-01-01,9999-01-01,d005,d005,Development
29679,Kolar,Steenbeek,M,1965-01-17,1986-10-18,44381,Senior Engineer,1986-10-18,9999-01-01,9999-01-01,d005,d005,Development
40983,Marla,Cherinka,F,1965-01-17,1986-12-01,40000,Technique Leader,1986-12-01,9999-01-01,9999-01-01,d005,d005,Development
32552,Atreye,Stanger,M,1965-01-17,1993-05-05,50710,Engineer,1999-09-10,9999-01-01,9999-01-01,d005,d005,Development
15413,Arvin,Rabejac,M,1965-01-17,1993-09-22,40000,Senior Engineer,2002-01-01,9999-01-01,9999-01-01,d005,d005,Development
414091,Wuxu,Kuhnemann,M,1965-01-17,1985-11-18,40000,Engineer,1997-08-19,9999-01-01,9999-01-01,d005,d005,Development
220029,Demos,Asser,F,1965-01-17,1985-11-04,43792,Senior Engineer,1985-11-04,9999-01-01,9999-01-01,d005,d005,Development
230579,Shahar,Negoita,M,1965-01-17,1990-08-26,60150,Senior Staff,2000-03-18,9999-01-01,9999-01-01,d002,d002,Finance
437276,Dines,DeMori,F,1965-01-17,1987-12-07,52997,Senior Staff,1994-12-07,9999-01-01,9999-01-01,d002,d002,Finance
295857,Kankanahalli,Ciolek,M,1965-01-17,1989-12-26,44461,Senior Staff,1998-12-26,9999-01-01,9999-01-01,d003,d003,Human Resources
437724,Erez,Luft,M,1965-01-17,1992-03-19,53468,Staff,1994-12-14,9999-01-01,9999-01-01,d003,d003,Human Resources
202950,Giordano,Pietrzykowski,F,1965-01-17,1986-01-30,40000,Senior Staff,1987-03-26,9999-01-01,9999-01-01,d003,d003,Human Resources
467591,Kiyotoshi,Hennebert,M,1965-01-17,1991-07-03,52731,Staff,1997-09-21,9999-01-01,9999-01-01,d001,d001,Marketing
221973,Sangeeta,Kalefeld,F,1965-01-17,1990-06-06,59010,Senior Staff,1996-06-05,9999-01-01,9999-01-01,d001,d001,Marketing
109703,Arco,Walston,M,1965-01-17,1991-09-10,46705,Engineer,1999-08-16,9999-01-01,9999-01-01,d004,d004,Production
447018,Dannz,Miara,M,1965-01-17,1992-12-04,40000,Senior Engineer,2000-12-04,9999-01-01,9999-01-01,d004,d004,Production
281859,Masanao,Papastamatiou,F,1965-01-17,1985-11-25,56239,Senior Engineer,1993-11-25,9999-01-01,9999-01-01,d004,d004,Production
458790,Ramya,Azadmanesh,M,1965-01-17,1988-11-19,40000,Senior Engineer,1994-11-19,9999-01-01,9999-01-01,d004,d004,Production
410804,Ronnie,Denos,M,1965-01-17,1992-06-08,49617,Senior Engineer,1997-06-08,9999-01-01,9999-01-01,d004,d004,Production
235780,Sampalli,Bergere,F,1965-01-17,1994-04-08,40000,Senior Engineer,1994-04-08,9999-01-01,9999-01-01,d004,d004,Production
220799,Perla,Orlowska,F,1965-01-17,1987-05-13,51087,Senior Engineer,1990-12-03,9999-01-01,9999-01-01,d008,d008,Research
80432,Stella,Figueira,F,1965-01-17,1990-03-14,56584,Senior Staff,1998-03-14,9999-01-01,9999-01-01,d008,d008,Research
235017,Irena,Dratva,M,1965-01-17,1991-09-07,66452,Senior Staff,1999-09-07,9999-01-01,9999-01-01,d007,d007,Sales
258124,Mariusz,Zolotykh,F,1965-01-17,1990-07-28,84665,Senior Staff,1990-07-28,9999-01-01,9999-01-01,d007,d007,Sales
263649,Mechthild,Zongker,M,1965-01-17,1988-12-11,67578,Senior Staff,1993-07-26,9999-01-01,9999-01-01,d007,d007,Sales
420765,Shawna,Krider,M,1965-01-17,1990-03-09,78825,Senior Staff,1997-03-09,9999-01-01,9999-01-01,d007,d007,Sales
247089,Seongbae,Schahn,M,1965-01-17,1992-12-10,66089,Senior Staff,1997-12-10,9999-01-01,9999-01-01,d007,d007,Sales
414897,Juyoung,Willoner,M,1965-01-17,1989-11-03,69580,Senior Staff,1994-11-03,9999-01-01,9999-01-01,d007,d007,Sales
228098,IEEE,Kroll,M,1965-01-18,1993-10-27,40000,Engineer,1997-05-10,9999-01-01,9999-01-01,d009,d009,Customer Service
77303,Xinglin,Birge,F,1965-01-18,1987-09-20,48808,Senior Staff,2001-03-05,9999-01-01,9999-01-01,d009,d009,Customer Service
465085,Vidar,Gunderson,M,1965-01-18,1996-03-18,40000,Senior Staff,1996-03-18,9999-01-01,9999-01-01,d009,d009,Customer Service
427823,Jaques,Gecsei,M,1965-01-18,1999-06-08,46107,Staff,1999-07-13,9999-01-01,9999-01-01,d009,d009,Customer Service
44054,Alenka,Ritcey,M,1965-01-18,1997-02-09,40000,Engineer,1997-02-09,9999-01-01,9999-01-01,d005,d005,Development
241567,Emran,Miara,M,1965-01-18,1985-06-28,40000,Senior Engineer,1995-05-02,9999-01-01,9999-01-01,d005,d005,Development
99377,Carrsten,Francisci,F,1965-01-18,1991-06-16,51127,Senior Engineer,1991-06-16,9999-01-01,9999-01-01,d005,d005,Development
468659,Ranga,Lemarechal,F,1965-01-18,1989-11-05,40000,Senior Engineer,1997-11-05,9999-01-01,9999-01-01,d005,d005,Development
477969,Bluma,Mundy,M,1965-01-18,1991-07-08,40000,Senior Engineer,2000-10-17,9999-01-01,9999-01-01,d005,d005,Development
282547,Nahum,Codenie,M,1965-01-18,1991-09-15,40754,Engineer,1999-06-14,9999-01-01,9999-01-01,d005,d005,Development
100916,Heejo,Aamodt,M,1965-01-18,1990-04-30,58123,Senior Engineer,2001-04-22,9999-01-01,9999-01-01,d005,d005,Development
95286,Kristin,Guerreiro,F,1965-01-18,1986-10-31,40000,Senior Engineer,1997-08-23,9999-01-01,9999-01-01,d005,d005,Development
410616,Gudjon,Kalorkoti,F,1965-01-18,1991-01-14,40000,Senior Engineer,1999-04-14,9999-01-01,9999-01-01,d005,d005,Development
485579,Munehiro,Iwayama,M,1965-01-18,1986-12-16,44117,Senior Engineer,1992-12-15,9999-01-01,9999-01-01,d005,d005,Development
467269,Nahum,Lambe,M,1965-01-18,1989-08-31,40000,Technique Leader,1989-08-31,9999-01-01,9999-01-01,d005,d005,Development
480268,Gaurav,Cheshire,M,1965-01-18,1989-03-30,44209,Technique Leader,1989-03-30,9999-01-01,9999-01-01,d005,d005,Development
59640,Zita,Hiltgen,F,1965-01-18,1998-08-22,45566,Staff,1999-01-26,9999-01-01,9999-01-01,d002,d002,Finance
450936,Yuriy,Ponthieu,F,1965-01-18,1991-12-11,49451,Senior Staff,1996-12-10,9999-01-01,9999-01-01,d002,d002,Finance
85216,Ferdinand,Rosiles,F,1965-01-18,1997-07-08,50873,Senior Staff,1997-07-08,9999-01-01,9999-01-01,d002,d002,Finance
210292,Lihong,Zeilberger,M,1965-01-18,1994-09-15,42520,Staff,1996-04-28,9999-01-01,9999-01-01,d003,d003,Human Resources
20100,Utz,Heuter,F,1965-01-18,1986-06-15,64100,Senior Staff,1995-06-15,9999-01-01,9999-01-01,d001,d001,Marketing
67320,Sadok,Lorys,M,1965-01-18,1987-05-10,89952,Senior Staff,1987-05-10,9999-01-01,9999-01-01,d001,d001,Marketing
478799,Shaw,Borovoy,F,1965-01-18,1991-05-11,40297,Senior Staff,1991-05-11,9999-01-01,9999-01-01,d001,d001,Marketing
425535,Alagu,Vieri,F,1965-01-18,1986-08-23,80858,Senior Staff,1992-08-22,9999-01-01,9999-01-01,d001,d001,Marketing
422783,Jagoda,Uhrig,M,1965-01-18,1991-11-04,40000,Engineer,1995-09-01,9999-01-01,9999-01-01,d004,d004,Production
448769,Mong,Dichev,M,1965-01-18,1992-09-11,56886,Technique Leader,1997-10-11,9999-01-01,9999-01-01,d004,d004,Production
92598,Ranga,Merro,M,1965-01-18,1996-05-11,56144,Assistant Engineer,1996-05-11,9999-01-01,9999-01-01,d004,d004,Production
15050,Nikolaos,Kruskal,M,1965-01-18,1990-12-17,46188,Senior Engineer,1996-12-16,9999-01-01,9999-01-01,d004,d004,Production
479407,Randi,Tomescu,M,1965-01-18,1986-11-25,46866,Senior Engineer,2000-11-25,9999-01-01,9999-01-01,d004,d004,Production
28988,Tua,Giveon,M,1965-01-18,1998-09-09,47185,Technique Leader,1998-09-09,9999-01-01,9999-01-01,d004,d004,Production
96579,Mohan,Tasistro,M,1965-01-18,1996-02-10,50866,Engineer,1996-02-10,9999-01-01,9999-01-01,d004,d004,Production
425757,Yongdong,Jiang,M,1965-01-18,1989-01-13,65128,Senior Staff,1990-10-13,9999-01-01,9999-01-01,d004,d004,Production
255466,Huan,Roccetti,M,1965-01-18,1985-07-03,53964,Senior Engineer,1985-07-03,9999-01-01,9999-01-01,d004,d004,Production
287583,Jovan,Hockney,M,1965-01-18,1988-04-06,47726,Senior Engineer,1997-06-21,9999-01-01,9999-01-01,d004,d004,Production
66643,Jianhao,Tomescu,F,1965-01-18,1996-08-26,41133,Engineer,1996-08-26,9999-01-01,9999-01-01,d004,d004,Production
219035,Kristine,Bierman,F,1965-01-18,1988-05-13,40000,Technique Leader,1988-05-13,9999-01-01,9999-01-01,d006,d006,Quality Management
444643,Berna,Schonegge,M,1965-01-18,1997-01-25,40000,Staff,1998-06-28,9999-01-01,9999-01-01,d008,d008,Research
461120,Shietung,Gelosh,M,1965-01-18,1993-05-22,68304,Senior Engineer,2001-03-26,9999-01-01,9999-01-01,d008,d008,Research
440937,Fabrizio,Usery,F,1965-01-18,1992-10-13,55815,Senior Staff,1999-10-14,9999-01-01,9999-01-01,d008,d008,Research
84236,Eberhardt,Barriga,F,1965-01-18,1987-06-04,79481,Senior Staff,1993-06-03,9999-01-01,9999-01-01,d007,d007,Sales
486918,Yagil,Remmers,F,1965-01-18,1985-10-04,51627,Senior Staff,1994-11-01,9999-01-01,9999-01-01,d007,d007,Sales
83544,Leaf,Baak,M,1965-01-18,1986-02-06,64345,Senior Staff,2001-09-05,9999-01-01,9999-01-01,d007,d007,Sales
295411,Chiranjit,Serot,M,1965-01-18,1997-04-04,53572,Staff,1997-04-04,9999-01-01,9999-01-01,d007,d007,Sales
488984,Kendra,Junet,M,1965-01-18,1986-02-28,68524,Senior Staff,1993-02-28,9999-01-01,9999-01-01,d007,d007,Sales
245664,Manohar,Kilgore,M,1965-01-18,1987-12-09,68558,Staff,1998-11-17,9999-01-01,9999-01-01,d007,d007,Sales
441197,Miquel,Legleitner,F,1965-01-18,1985-06-28,56738,Senior Staff,1993-06-28,9999-01-01,9999-01-01,d007,d007,Sales
55857,Adin,Scallan,M,1965-01-18,1987-09-15,70416,Senior Staff,1996-09-14,9999-01-01,9999-01-01,d007,d007,Sales
260408,Sasan,Brookner,M,1965-01-19,1988-02-27,40000,Senior Staff,2001-09-03,9999-01-01,9999-01-01,d009,d009,Customer Service
27331,Wanqing,Krohm,F,1965-01-19,1991-01-22,40000,Senior Staff,1999-01-22,9999-01-01,9999-01-01,d009,d009,Customer Service
80067,Kazuhisa,Weiland,M,1965-01-19,1985-11-09,40000,Senior Staff,1991-11-09,9999-01-01,9999-01-01,d009,d009,Customer Service
19350,Satoru,Yoshizawa,M,1965-01-19,1991-01-18,41182,Senior Staff,1999-03-27,9999-01-01,9999-01-01,d009,d009,Customer Service
438264,Rasikan,Barreiro,M,1965-01-19,1988-12-26,42706,Senior Staff,2000-09-26,9999-01-01,9999-01-01,d009,d009,Customer Service
91172,Kazuhisa,Melter,M,1965-01-19,1987-07-16,40000,Senior Staff,1993-07-15,9999-01-01,9999-01-01,d009,d009,Customer Service
432399,Nitsan,Nollmann,M,1965-01-19,1990-09-10,40000,Senior Engineer,1996-09-09,9999-01-01,9999-01-01,d009,d009,Customer Service
430593,Janalee,Lanzelotte,M,1965-01-19,1991-07-26,40000,Senior Staff,1997-12-01,9999-01-01,9999-01-01,d009,d009,Customer Service
272285,Gully,Mitchem,M,1965-01-19,1985-11-24,40000,Senior Staff,1995-01-22,9999-01-01,9999-01-01,d009,d009,Customer Service
93040,Jaques,Kabayashi,F,1965-01-19,1992-03-13,56125,Senior Engineer,1992-03-13,9999-01-01,9999-01-01,d005,d005,Development
18424,Filipp,Rousseau,M,1965-01-19,1987-09-21,40000,Senior Engineer,2002-06-07,9999-01-01,9999-01-01,d005,d005,Development
72190,Sajjad,Waeselynck,F,1965-01-19,1988-05-01,43105,Engineer,1999-09-13,9999-01-01,9999-01-01,d005,d005,Development
263645,Mingsen,Lally,M,1965-01-19,1990-12-04,62104,Senior Engineer,1990-12-04,9999-01-01,9999-01-01,d005,d005,Development
423208,Joydip,Krone,F,1965-01-19,1995-02-08,58830,Engineer,1995-02-08,9999-01-01,9999-01-01,d005,d005,Development
498185,Caolyn,Marciano,F,1965-01-19,1994-03-16,40000,Senior Engineer,1999-06-06,9999-01-01,9999-01-01,d005,d005,Development
10122,Ohad,Esposito,M,1965-01-19,1992-12-23,42284,Technique Leader,1998-08-06,9999-01-01,9999-01-01,d005,d005,Development
459172,Val,Rissanen,F,1965-01-19,1986-05-13,58787,Engineer,1999-11-20,9999-01-01,9999-01-01,d005,d005,Development
202826,Kerhong,Matzke,M,1965-01-19,1986-11-14,40000,Senior Engineer,1993-11-14,9999-01-01,9999-01-01,d005,d005,Development
54632,Etsuo,Serot,M,1965-01-19,1989-06-14,43788,Senior Staff,1997-06-14,9999-01-01,9999-01-01,d002,d002,Finance
95920,Nobuyoshi,Hegner,F,1965-01-19,1992-07-05,61744,Senior Staff,2001-09-07,9999-01-01,9999-01-01,d002,d002,Finance
209443,Krassimir,Garnier,M,1965-01-19,1988-06-23,54723,Senior Staff,1998-01-26,9999-01-01,9999-01-01,d003,d003,Human Resources
42778,Shuji,Remmers,F,1965-01-19,1986-08-06,40000,Senior Staff,1996-12-17,9999-01-01,9999-01-01,d003,d003,Human Resources
424930,Xuejun,Reeker,F,1965-01-19,1988-11-18,48452,Senior Staff,1997-11-18,9999-01-01,9999-01-01,d003,d003,Human Resources
403644,Krisda,Hainaut,F,1965-01-19,1995-07-08,40000,Senior Staff,2000-07-07,9999-01-01,9999-01-01,d003,d003,Human Resources
276868,Alois,Sanella,F,1965-01-19,1996-11-10,61613,Staff,1998-03-13,9999-01-01,9999-01-01,d001,d001,Marketing
415363,Conal,Shackell,F,1965-01-19,1986-01-25,56789,Senior Staff,1993-01-25,9999-01-01,9999-01-01,d001,d001,Marketing
210449,Gino,Lagarias,M,1965-01-19,1997-04-20,47376,Engineer,1997-06-22,9999-01-01,9999-01-01,d004,d004,Production
60559,Jeanna,Stemann,M,1965-01-19,1988-08-29,41261,Senior Engineer,1996-08-29,9999-01-01,9999-01-01,d004,d004,Production
229981,Jamaludin,Fordan,M,1965-01-19,1985-10-17,56315,Senior Engineer,2001-02-05,9999-01-01,9999-01-01,d004,d004,Production
225964,Mooi,Cooman,F,1965-01-19,1989-06-07,52478,Senior Engineer,1998-06-07,9999-01-01,9999-01-01,d004,d004,Production
426958,Weijing,Viele,M,1965-01-19,1985-10-03,55729,Senior Engineer,1993-10-03,9999-01-01,9999-01-01,d004,d004,Production
465076,Tokuyasu,Ghelli,M,1965-01-19,1985-05-05,58601,Senior Engineer,1993-05-05,9999-01-01,9999-01-01,d004,d004,Production
79171,Guiseppe,Ellozy,M,1965-01-19,1990-01-14,44193,Senior Engineer,1991-01-12,9999-01-01,9999-01-01,d004,d004,Production
100865,Hisao,Peral,M,1965-01-19,1989-09-12,84451,Senior Engineer,1998-10-03,9999-01-01,9999-01-01,d004,d004,Production
410433,Kazuhisa,Riesenhuber,M,1965-01-19,1992-10-06,49038,Senior Engineer,1992-10-06,9999-01-01,9999-01-01,d004,d004,Production
14476,Sastry,Marrevee,M,1965-01-19,1989-10-19,72512,Engineer,1999-09-25,9999-01-01,9999-01-01,d004,d004,Production
56209,Remzi,Douceur,M,1965-01-19,1988-10-21,54373,Senior Engineer,1998-12-01,9999-01-01,9999-01-01,d004,d004,Production
61873,Woody,Rusmann,M,1965-01-19,1993-02-26,40000,Engineer,2002-02-26,9999-01-01,9999-01-01,d006,d006,Quality Management
490720,Younwoo,Samarati,F,1965-01-19,1996-08-19,57642,Senior Engineer,1996-08-19,9999-01-01,9999-01-01,d006,d006,Quality Management
420694,Frazer,Barbanera,M,1965-01-19,1986-11-04,40000,Senior Staff,1991-11-04,9999-01-01,9999-01-01,d008,d008,Research
479601,Kayoko,Bahi,M,1965-01-19,1992-01-29,65786,Staff,1997-02-19,9999-01-01,9999-01-01,d008,d008,Research
10762,Lech,Himler,M,1965-01-19,1992-01-21,52172,Senior Staff,1999-01-21,9999-01-01,9999-01-01,d008,d008,Research
25488,Ingmar,Basawa,M,1965-01-19,1991-11-09,40851,Senior Staff,1997-11-08,9999-01-01,9999-01-01,d008,d008,Research
278239,Boaz,Bottner,F,1965-01-19,1987-02-27,40000,Staff,1994-02-06,9999-01-01,9999-01-01,d008,d008,Research
270716,Shunichi,Baer,M,1965-01-19,1988-09-05,104010,Staff,1998-02-04,9999-01-01,9999-01-01,d007,d007,Sales
424797,Theron,Itschner,F,1965-01-19,1985-05-16,99526,Senior Staff,1993-05-16,9999-01-01,9999-01-01,d007,d007,Sales
425875,Jahangir,Kroft,F,1965-01-19,1986-07-16,41046,Senior Staff,1995-06-11,9999-01-01,9999-01-01,d007,d007,Sales
408417,Tsz,Daescu,F,1965-01-19,1994-01-29,50677,Staff,1994-01-29,9999-01-01,9999-01-01,d007,d007,Sales
108988,Oksana,Baek,M,1965-01-19,1989-07-20,60335,Senior Staff,1997-07-20,9999-01-01,9999-01-01,d007,d007,Sales
478858,Hidekazu,Perna,M,1965-01-20,1989-01-21,40000,Staff,1999-11-08,9999-01-01,9999-01-01,d009,d009,Customer Service
427332,Feiyu,Hemaspaandra,M,1965-01-20,1986-03-22,50549,Staff,1995-06-04,9999-01-01,9999-01-01,d009,d009,Customer Service
40301,Spyrose,Felder,M,1965-01-20,1988-06-22,40000,Senior Engineer,1996-06-16,9999-01-01,9999-01-01,d009,d009,Customer Service
41137,Bikash,Buchter,F,1965-01-20,1987-11-23,71921,Senior Staff,1992-11-22,9999-01-01,9999-01-01,d009,d009,Customer Service
40536,Harngdar,Bernardinello,F,1965-01-20,1985-12-04,49948,Senior Engineer,1996-02-29,9999-01-01,9999-01-01,d005,d005,Development
41520,Xiong,Uhrik,M,1965-01-20,1988-03-21,44818,Senior Engineer,1988-03-21,9999-01-01,9999-01-01,d005,d005,Development
251437,Shichao,Iwayama,M,1965-01-20,1989-10-17,40000,Engineer,1996-10-17,9999-01-01,9999-01-01,d005,d005,Development
88965,Mang,Hedayat,F,1965-01-20,1995-05-22,45594,Engineer,1995-05-22,9999-01-01,9999-01-01,d005,d005,Development
92920,Huei,Hutter,M,1965-01-20,1985-06-07,40000,Senior Engineer,2000-01-29,9999-01-01,9999-01-01,d005,d005,Development
233765,Kotesh,Chachaty,F,1965-01-20,1991-03-25,47195,Senior Engineer,1997-03-24,9999-01-01,9999-01-01,d005,d005,Development
84451,Shiv,Aumann,M,1965-01-20,1988-01-21,52930,Senior Engineer,1998-06-14,9999-01-01,9999-01-01,d005,d005,Development
289454,Bowen,Narwekar,M,1965-01-20,1985-03-08,52363,Senior Engineer,1985-03-08,9999-01-01,9999-01-01,d005,d005,Development
255657,Oldrich,Cyre,F,1965-01-20,1985-02-10,40000,Senior Engineer,1994-02-10,9999-01-01,9999-01-01,d005,d005,Development
222311,Miyeon,Billingsley,M,1965-01-20,1985-02-02,53877,Senior Engineer,1992-12-05,9999-01-01,9999-01-01,d005,d005,Development
222319,Matt,Chvatal,M,1965-01-20,1989-09-09,40000,Senior Engineer,1994-11-09,9999-01-01,9999-01-01,d005,d005,Development
233114,Alselm,Gargeya,M,1965-01-20,1987-12-25,78365,Senior Engineer,1987-12-25,9999-01-01,9999-01-01,d005,d005,Development
79763,Sanjoy,Barreiro,M,1965-01-20,1988-04-09,80428,Senior Staff,1996-04-09,9999-01-01,9999-01-01,d001,d001,Marketing
223593,Hidefumi,Moehrke,M,1965-01-20,1998-03-04,56912,Staff,1998-03-04,9999-01-01,9999-01-01,d001,d001,Marketing
89664,Pranjal,Rossi,M,1965-01-20,1998-07-07,59064,Staff,1998-07-07,9999-01-01,9999-01-01,d001,d001,Marketing
82069,Yechezkel,Perfilyeva,F,1965-01-20,1994-11-03,40000,Senior Engineer,2000-11-02,9999-01-01,9999-01-01,d004,d004,Production
432257,Kwangjo,Hiltgen,F,1965-01-20,1985-03-15,84748,Engineer,1998-12-22,9999-01-01,9999-01-01,d004,d004,Production
24571,Cordelia,Gischer,F,1965-01-20,1989-03-14,40000,Senior Engineer,1995-03-14,9999-01-01,9999-01-01,d004,d004,Production
265875,Fan,Marsiglia,M,1965-01-20,1986-12-12,44708,Senior Engineer,1997-09-03,9999-01-01,9999-01-01,d004,d004,Production
53499,Zdislav,Mandelberg,F,1965-01-20,1993-01-10,40000,Senior Engineer,2000-09-10,9999-01-01,9999-01-01,d004,d004,Production
207021,Jacqueline,Akaboshi,M,1965-01-20,1986-07-27,46523,Engineer,1997-12-06,9999-01-01,9999-01-01,d004,d004,Production
402025,Shigehito,Duclos,F,1965-01-20,1987-09-20,50425,Senior Engineer,1992-09-19,9999-01-01,9999-01-01,d006,d006,Quality Management
457146,Jinpo,Heyers,F,1965-01-20,1994-03-18,58534,Staff,1999-01-07,9999-01-01,9999-01-01,d008,d008,Research
52283,Trygve,Krupka,M,1965-01-20,1992-10-27,44232,Senior Staff,2001-03-11,9999-01-01,9999-01-01,d008,d008,Research
427571,Torsten,Ranta,M,1965-01-20,1987-12-11,55037,Senior Engineer,1996-12-10,9999-01-01,9999-01-01,d008,d008,Research
487505,Uno,Jayawardene,F,1965-01-20,1987-11-02,57439,Senior Staff,1993-11-01,9999-01-01,9999-01-01,d008,d008,Research
423038,Takushi,Strehl,M,1965-01-20,1988-10-04,60743,Senior Staff,1988-10-04,9999-01-01,9999-01-01,d007,d007,Sales
464284,Huiqun,Henders,M,1965-01-20,1993-05-19,85882,Senior Staff,1993-05-19,9999-01-01,9999-01-01,d007,d007,Sales
22415,Perla,Jumpertz,M,1965-01-20,1985-03-29,69277,Senior Staff,1994-08-24,9999-01-01,9999-01-01,d007,d007,Sales
443873,Vatsa,Ramsay,M,1965-01-20,1994-02-04,60024,Senior Staff,2002-02-04,9999-01-01,9999-01-01,d007,d007,Sales
418717,Arunachalam,Magliocco,F,1965-01-20,1987-12-23,67967,Senior Staff,1992-12-22,9999-01-01,9999-01-01,d007,d007,Sales
235096,Sverrir,Gyimothy,M,1965-01-21,1987-03-21,75886,Senior Staff,1992-03-20,9999-01-01,9999-01-01,d009,d009,Customer Service
426818,Gaurav,Fendler,F,1965-01-21,1992-02-15,40000,Senior Staff,1997-02-14,9999-01-01,9999-01-01,d009,d009,Customer Service
402102,Kersti,Granlund,M,1965-01-21,1992-11-24,40000,Engineer,1995-03-19,9999-01-01,9999-01-01,d005,d005,Development
203599,Ewing,DiGiano,M,1965-01-21,1985-04-27,41382,Technique Leader,2000-02-01,9999-01-01,9999-01-01,d005,d005,Development
408163,Irene,Sethi,F,1965-01-21,1993-09-16,67566,Senior Engineer,1996-09-06,9999-01-01,9999-01-01,d005,d005,Development
249239,Hideyuki,Decleir,M,1965-01-21,1994-05-04,40000,Senior Engineer,1994-05-04,9999-01-01,9999-01-01,d005,d005,Development
415563,Mrinalini,Bierbaum,F,1965-01-21,1986-03-12,51477,Senior Engineer,1994-03-12,9999-01-01,9999-01-01,d005,d005,Development
