emp_no,first_name,last_name,gender,birth_date,hire_date,salary,title,from_date,t_to_date,de_to_date,de_dept_no,d_dept_no,dept_name
480541,Ranga,Quittner,M,1954-03-02,1985-06-11,71885,Senior Engineer,1985-10-01,9999-01-01,9999-01-01,d006,d006,Quality Management
469029,Nidapan,Remmele,F,1954-03-02,1988-01-02,61440,Technique Leader,1994-10-02,9999-01-01,9999-01-01,d006,d006,Quality Management
90661,Christ,Marquardt,M,1954-03-02,1985-05-27,52063,Senior Engineer,1985-05-27,9999-01-01,9999-01-01,d008,d008,Research
222242,Michaela,Baer,M,1954-03-02,1985-02-18,44636,Senior Staff,1999-01-16,9999-01-01,9999-01-01,d008,d008,Research
101122,Nahla,Swick,M,1954-03-02,1985-03-11,43359,Senior Staff,1991-03-11,9999-01-01,9999-01-01,d008,d008,Research
231430,Quingbo,Kusakabe,M,1954-03-02,1986-02-04,80378,Senior Staff,1995-02-04,9999-01-01,9999-01-01,d007,d007,Sales
210651,Toney,Eiron,F,1954-03-02,1986-08-25,62896,Senior Staff,1993-12-10,9999-01-01,9999-01-01,d007,d007,Sales
258627,Maris,Cools,M,1954-03-02,1985-06-23,70007,Senior Staff,1995-11-02,9999-01-01,9999-01-01,d007,d007,Sales
272317,Zhiguo,Luga,F,1954-03-02,1987-07-24,67959,Senior Staff,1995-07-24,9999-01-01,9999-01-01,d007,d007,Sales
103926,Jiafu,Camarinopoulos,M,1954-03-02,1987-01-07,83559,Senior Staff,1997-09-26,9999-01-01,9999-01-01,d007,d007,Sales
280277,Magdalena,Perry,M,1954-03-02,1988-08-20,52821,Senior Staff,1988-08-20,9999-01-01,9999-01-01,d007,d007,Sales
268416,Mahendra,Ermel,M,1954-03-03,1988-05-07,57894,Senior Staff,2001-05-14,9999-01-01,9999-01-01,d009,d009,Customer Service
108050,Hairong,Sommer,M,1954-03-03,1985-02-25,40421,Senior Engineer,1995-04-12,9999-01-01,9999-01-01,d005,d005,Development
82834,Kersti,Lieblein,M,1954-03-03,1985-06-05,49684,Senior Engineer,1991-06-05,9999-01-01,9999-01-01,d005,d005,Development
445600,Patricia,Schlegelmilch,F,1954-03-03,1988-06-28,40000,Senior Engineer,1997-06-28,9999-01-01,9999-01-01,d005,d005,Development
272657,Vincent,Rusmann,F,1954-03-03,1985-07-30,52238,Senior Engineer,1991-07-30,9999-01-01,9999-01-01,d005,d005,Development
493738,Jolita,Schreiter,M,1954-03-03,1987-01-06,51247,Senior Staff,1993-01-05,9999-01-01,9999-01-01,d003,d003,Human Resources
64625,Geoff,Boissier,F,1954-03-03,1985-03-28,43437,Senior Staff,1989-08-07,9999-01-01,9999-01-01,d001,d001,Marketing
255773,Ingemar,Emden,F,1954-03-03,1985-11-30,72566,Senior Staff,1992-11-30,9999-01-01,9999-01-01,d001,d001,Marketing
435048,Wonhee,Matheson,F,1954-03-03,1988-05-01,40000,Senior Engineer,1995-05-02,9999-01-01,9999-01-01,d004,d004,Production
65612,Somnath,Senzako,F,1954-03-03,1987-04-02,49017,Senior Engineer,1994-02-03,9999-01-01,9999-01-01,d004,d004,Production
248734,Mostafa,Ranst,M,1954-03-03,1986-05-18,41595,Senior Engineer,2001-12-10,9999-01-01,9999-01-01,d004,d004,Production
108137,Panayotis,Ermel,M,1954-03-03,1988-02-22,40000,Engineer,1999-04-07,9999-01-01,9999-01-01,d004,d004,Production
59109,Tesuya,Morrey,F,1954-03-03,1988-11-24,43715,Senior Engineer,1996-11-24,9999-01-01,9999-01-01,d004,d004,Production
216016,Zhonghui,Schwaller,F,1954-03-03,1987-02-06,43247,Senior Engineer,1992-02-06,9999-01-01,9999-01-01,d004,d004,Production
38497,Anyuan,Hiltgen,M,1954-03-03,1985-12-06,57075,Senior Staff,1985-12-06,9999-01-01,9999-01-01,d007,d007,Sales
457550,Mingdong,Schlegelmilch,F,1954-03-03,1985-06-23,75692,Staff,1997-01-13,9999-01-01,9999-01-01,d007,d007,Sales
77702,Barna,Jiang,F,1954-03-03,1988-11-22,44828,Senior Staff,1993-11-22,9999-01-01,9999-01-01,d007,d007,Sales
438944,Florian,Anick,M,1954-03-03,1988-11-10,73694,Senior Staff,1995-11-11,9999-01-01,9999-01-01,d007,d007,Sales
38722,Noritoshi,Crooks,M,1954-03-04,1987-07-20,40000,Senior Staff,2002-01-07,9999-01-01,9999-01-01,d009,d009,Customer Service
470767,Sachin,Poehlman,M,1954-03-04,1985-06-14,51592,Senior Engineer,1993-06-14,9999-01-01,9999-01-01,d005,d005,Development
38851,Deborah,Stassinopoulos,M,1954-03-04,1985-04-14,40000,Senior Engineer,1992-04-14,9999-01-01,9999-01-01,d005,d005,Development
83125,Frederique,Staudhammer,M,1954-03-04,1986-05-12,47582,Senior Engineer,1993-05-12,9999-01-01,9999-01-01,d005,d005,Development
428937,Sudhanshu,Chappelet,M,1954-03-04,1988-09-20,40000,Technique Leader,1988-09-20,9999-01-01,9999-01-01,d005,d005,Development
481476,Yahiko,Silva,M,1954-03-04,1985-10-07,40000,Engineer,1997-12-25,9999-01-01,9999-01-01,d005,d005,Development
91885,Fai,Moehrke,M,1954-03-04,1988-03-04,40000,Senior Engineer,1993-03-04,9999-01-01,9999-01-01,d005,d005,Development
467502,Sukumar,Danner,F,1954-03-04,1986-09-25,40000,Senior Engineer,1992-09-24,9999-01-01,9999-01-01,d005,d005,Development
483374,Sreekrishna,Swiler,M,1954-03-04,1987-12-26,56651,Senior Staff,1995-12-26,9999-01-01,9999-01-01,d002,d002,Finance
48955,Masasuke,Onuegbe,M,1954-03-04,1986-10-15,54060,Senior Staff,1992-10-14,9999-01-01,9999-01-01,d002,d002,Finance
47462,Beshir,Sooriamurthi,F,1954-03-04,1986-09-29,51389,Senior Staff,1993-09-29,9999-01-01,9999-01-01,d002,d002,Finance
66229,Dannz,Mayerwieser,F,1954-03-04,1986-01-06,75284,Senior Staff,1992-01-06,9999-01-01,9999-01-01,d001,d001,Marketing
233030,Abdulah,Businaro,F,1954-03-04,1986-10-27,53542,Senior Staff,1993-10-27,9999-01-01,9999-01-01,d001,d001,Marketing
39603,Shugo,Pelc,F,1954-03-04,1985-07-17,62753,Senior Staff,1997-03-25,9999-01-01,9999-01-01,d001,d001,Marketing
81876,Chenye,Shackell,M,1954-03-04,1987-10-29,62125,Senior Staff,1994-10-29,9999-01-01,9999-01-01,d001,d001,Marketing
285564,Niteen,Schwartzbauer,M,1954-03-04,1985-11-30,40000,Senior Staff,1994-12-10,9999-01-01,9999-01-01,d004,d004,Production
268009,Yolla,Quadeer,F,1954-03-04,1985-12-07,52608,Senior Engineer,1991-12-07,9999-01-01,9999-01-01,d004,d004,Production
422638,Susanta,Schwaller,M,1954-03-04,1987-10-25,57733,Senior Engineer,1994-03-30,9999-01-01,9999-01-01,d004,d004,Production
88792,Stevo,Reghbati,M,1954-03-04,1988-05-31,40000,Senior Engineer,1994-05-31,9999-01-01,9999-01-01,d004,d004,Production
242749,Tetsurou,Chandrasekhar,M,1954-03-04,1986-07-25,55680,Senior Engineer,1986-07-25,9999-01-01,9999-01-01,d004,d004,Production
108841,Otmar,Dayang,M,1954-03-04,1986-11-26,40000,Senior Engineer,2000-11-26,9999-01-01,9999-01-01,d004,d004,Production
488053,Gen,Maraist,F,1954-03-04,1985-08-29,40000,Senior Engineer,1985-08-29,9999-01-01,9999-01-01,d004,d004,Production
468194,Jinxi,Saoudi,F,1954-03-04,1988-09-23,40000,Technique Leader,1988-09-23,9999-01-01,9999-01-01,d006,d006,Quality Management
495370,Khalid,Bade,M,1954-03-04,1987-12-31,41606,Senior Staff,2001-03-03,9999-01-01,9999-01-01,d008,d008,Research
97770,Horward,Keustermans,M,1954-03-04,1985-07-28,68732,Senior Staff,1992-07-28,9999-01-01,9999-01-01,d007,d007,Sales
279643,Kiam,Massonet,F,1954-03-04,1988-04-09,79806,Senior Staff,1997-04-09,9999-01-01,9999-01-01,d007,d007,Sales
78310,Aria,Chaudhury,F,1954-03-05,1986-12-21,53615,Senior Engineer,1996-09-25,9999-01-01,9999-01-01,d005,d005,Development
105532,Christophe,Sluis,F,1954-03-05,1987-02-18,47690,Senior Engineer,2000-09-09,9999-01-01,9999-01-01,d005,d005,Development
226774,Sumali,Remmers,M,1954-03-05,1988-04-20,49096,Senior Engineer,1995-04-21,9999-01-01,9999-01-01,d005,d005,Development
237093,Demos,Ranum,M,1954-03-05,1986-04-28,40000,Technique Leader,1986-04-28,9999-01-01,9999-01-01,d005,d005,Development
479463,Aamod,Isard,F,1954-03-05,1985-04-21,49481,Technique Leader,1992-03-25,9999-01-01,9999-01-01,d005,d005,Development
101523,Vishv,Quadeer,M,1954-03-05,1988-05-08,56781,Technique Leader,1991-03-10,9999-01-01,9999-01-01,d005,d005,Development
448755,Masaki,Reeker,M,1954-03-05,1986-01-01,41395,Senior Engineer,2000-08-10,9999-01-01,9999-01-01,d005,d005,Development
413420,Jeong,Lamba,M,1954-03-05,1986-04-22,40000,Senior Engineer,1986-04-22,9999-01-01,9999-01-01,d005,d005,Development
296116,Gererd,Bernini,M,1954-03-05,1986-12-29,40411,Senior Staff,1996-02-17,9999-01-01,9999-01-01,d003,d003,Human Resources
95256,Xiaocheng,Hennings,M,1954-03-05,1986-05-15,40000,Senior Staff,1995-05-15,9999-01-01,9999-01-01,d003,d003,Human Resources
75129,Kayoko,Potthoff,F,1954-03-05,1985-09-10,40000,Senior Staff,1990-09-10,9999-01-01,9999-01-01,d003,d003,Human Resources
237548,Khalil,Cappelletti,F,1954-03-05,1988-03-16,61731,Senior Staff,1988-03-16,9999-01-01,9999-01-01,d001,d001,Marketing
445574,Erzsebet,Murtha,F,1954-03-05,1987-07-03,40000,Engineer,1997-12-27,9999-01-01,9999-01-01,d004,d004,Production
248049,Lunjin,Henseler,M,1954-03-05,1988-07-04,40000,Engineer,1998-03-27,9999-01-01,9999-01-01,d004,d004,Production
418415,Shahab,Molberg,F,1954-03-05,1988-12-01,40000,Senior Engineer,2000-10-28,9999-01-01,9999-01-01,d004,d004,Production
220425,Golgen,Mitchem,M,1954-03-05,1985-06-02,40000,Senior Engineer,1990-06-02,9999-01-01,9999-01-01,d004,d004,Production
464102,Sibyl,Maraist,F,1954-03-05,1987-09-06,41086,Senior Engineer,1996-04-20,9999-01-01,9999-01-01,d004,d004,Production
420040,Minghong,Ghelli,M,1954-03-05,1986-04-24,45360,Engineer,1995-04-24,9999-01-01,9999-01-01,d004,d004,Production
490338,Changho,Bernardeschi,M,1954-03-05,1985-10-22,63787,Senior Engineer,1993-07-15,9999-01-01,9999-01-01,d006,d006,Quality Management
55276,Masali,Cools,M,1954-03-05,1987-10-02,63635,Senior Engineer,1987-10-02,9999-01-01,9999-01-01,d006,d006,Quality Management
461807,Shan,Rossi,F,1954-03-05,1985-05-16,44331,Senior Engineer,1994-05-16,9999-01-01,9999-01-01,d006,d006,Quality Management
247412,Jaihie,Brodie,F,1954-03-05,1986-09-01,51201,Senior Staff,1996-08-25,9999-01-01,9999-01-01,d008,d008,Research
66198,Seongbin,Edelhoff,M,1954-03-05,1985-08-04,40000,Senior Staff,1996-11-28,9999-01-01,9999-01-01,d007,d007,Sales
58132,Zdislav,Kawashimo,M,1954-03-05,1988-06-01,90688,Senior Staff,1998-10-28,9999-01-01,9999-01-01,d007,d007,Sales
452013,Susanne,Merel,M,1954-03-06,1985-07-22,40000,Senior Staff,1996-03-13,9999-01-01,9999-01-01,d009,d009,Customer Service
439520,Along,Kambil,F,1954-03-06,1986-12-17,55826,Senior Engineer,1993-01-10,9999-01-01,9999-01-01,d009,d009,Customer Service
88796,Mang,Erol,M,1954-03-06,1988-08-27,40000,Assistant Engineer,1997-05-03,9999-01-01,9999-01-01,d009,d009,Customer Service
22702,Faiza,Reeken,F,1954-03-06,1985-06-21,40000,Senior Engineer,1985-06-21,9999-01-01,9999-01-01,d005,d005,Development
25755,Aria,Setiz,M,1954-03-06,1987-06-25,40000,Senior Engineer,1993-06-24,9999-01-01,9999-01-01,d005,d005,Development
100264,Jaroslava,Hegner,M,1954-03-06,1985-06-02,40000,Senior Engineer,1989-11-09,9999-01-01,9999-01-01,d005,d005,Development
472701,Jiann,Isaac,M,1954-03-06,1987-08-08,61719,Technique Leader,1987-08-08,9999-01-01,9999-01-01,d005,d005,Development
203013,Eran,Ritcey,M,1954-03-06,1988-11-09,47870,Senior Engineer,1998-11-09,9999-01-01,9999-01-01,d004,d004,Production
424367,Kokou,Passino,M,1954-03-06,1987-03-26,56043,Engineer,2000-10-20,9999-01-01,9999-01-01,d004,d004,Production
420066,Chinho,Jumpertz,F,1954-03-06,1986-02-01,40000,Senior Staff,1986-02-01,9999-01-01,9999-01-01,d004,d004,Production
281380,Karlis,Grandbois,M,1954-03-06,1986-11-14,41672,Technique Leader,1986-11-14,9999-01-01,9999-01-01,d004,d004,Production
28715,Bikash,Fordan,M,1954-03-06,1987-10-20,40000,Senior Engineer,2001-03-03,9999-01-01,9999-01-01,d004,d004,Production
48524,Danae,Wursthorn,M,1954-03-06,1985-11-20,40000,Engineer,1998-06-12,9999-01-01,9999-01-01,d004,d004,Production
492184,Malu,Fetvedt,F,1954-03-06,1985-12-25,50336,Engineer,1994-01-04,9999-01-01,9999-01-01,d004,d004,Production
253487,Henk,Pokrovskii,M,1954-03-06,1986-04-04,40000,Senior Engineer,1998-10-15,9999-01-01,9999-01-01,d004,d004,Production
480893,Mooi,Morrey,M,1954-03-06,1986-01-10,50339,Senior Engineer,1991-01-10,9999-01-01,9999-01-01,d004,d004,Production
87451,Zhonghui,Denos,F,1954-03-06,1986-09-26,40000,Senior Engineer,1995-06-18,9999-01-01,9999-01-01,d006,d006,Quality Management
402163,Alejandro,Sankaranarayanan,M,1954-03-06,1988-11-14,76506,Senior Engineer,1988-11-14,9999-01-01,9999-01-01,d006,d006,Quality Management
44184,Maya,Birnbaum,F,1954-03-06,1988-03-01,40000,Senior Engineer,1995-03-02,9999-01-01,9999-01-01,d008,d008,Research
444380,Gor,Conta,F,1954-03-06,1987-07-22,40000,Senior Engineer,1996-07-21,9999-01-01,9999-01-01,d008,d008,Research
98233,Hausi,Trogemann,F,1954-03-06,1985-02-19,45438,Senior Staff,1985-02-19,9999-01-01,9999-01-01,d008,d008,Research
417807,Uinam,Doering,M,1954-03-06,1985-06-03,68363,Senior Staff,1992-06-03,9999-01-01,9999-01-01,d007,d007,Sales
216904,Khosrow,Leivant,M,1954-03-07,1985-03-17,40000,Engineer,1998-06-13,9999-01-01,9999-01-01,d005,d005,Development
454709,Serap,Haldar,F,1954-03-07,1985-03-17,74496,Senior Engineer,2000-07-08,9999-01-01,9999-01-01,d005,d005,Development
102027,Gladys,Isaak,F,1954-03-07,1987-02-20,40000,Senior Engineer,1996-02-20,9999-01-01,9999-01-01,d005,d005,Development
260273,Lillian,McAlpine,F,1954-03-07,1988-03-07,40000,Technique Leader,1988-03-07,9999-01-01,9999-01-01,d005,d005,Development
460859,Duke,Sadowsky,M,1954-03-07,1985-02-27,53052,Assistant Engineer,1998-03-13,9999-01-01,9999-01-01,d005,d005,Development
95662,Martien,Spell,M,1954-03-07,1987-05-15,43669,Senior Engineer,1996-05-14,9999-01-01,9999-01-01,d005,d005,Development
73355,Kannan,Rotem,F,1954-03-07,1988-12-25,49429,Senior Engineer,2001-10-12,9999-01-01,9999-01-01,d005,d005,Development
405753,Kotesh,Nations,M,1954-03-07,1985-04-17,42997,Senior Engineer,1990-04-17,9999-01-01,9999-01-01,d005,d005,Development
274473,Rutger,Bhattacharjee,M,1954-03-07,1986-09-05,40000,Senior Engineer,2001-05-05,9999-01-01,9999-01-01,d005,d005,Development
253727,Fayez,Pargas,M,1954-03-07,1988-05-23,70124,Senior Engineer,1999-06-19,9999-01-01,9999-01-01,d005,d005,Development
89885,Supot,Zumaque,M,1954-03-07,1985-02-22,40000,Senior Engineer,1985-02-22,9999-01-01,9999-01-01,d005,d005,Development
90272,Dinah,Tramer,M,1954-03-07,1986-03-10,47357,Senior Staff,1997-05-25,9999-01-01,9999-01-01,d002,d002,Finance
267259,Takahito,Skafidas,F,1954-03-07,1985-11-23,81786,Senior Staff,1993-11-23,9999-01-01,9999-01-01,d002,d002,Finance
480484,King,Rosis,M,1954-03-07,1987-03-14,46936,Senior Staff,1997-04-19,9999-01-01,9999-01-01,d003,d003,Human Resources
19996,Berni,Chinen,M,1954-03-07,1985-08-17,56085,Senior Engineer,1999-12-14,9999-01-01,9999-01-01,d004,d004,Production
446026,Bikash,Ritcey,M,1954-03-07,1987-09-21,64516,Senior Staff,1996-09-20,9999-01-01,9999-01-01,d004,d004,Production
257441,Munehiko,Maccarone,M,1954-03-07,1985-10-07,47954,Senior Engineer,1999-10-08,9999-01-01,9999-01-01,d004,d004,Production
473779,Qingxiang,Verspoor,M,1954-03-07,1988-02-23,63730,Senior Engineer,1988-02-23,9999-01-01,9999-01-01,d004,d004,Production
66655,Tomokazu,Castellani,F,1954-03-07,1988-01-18,40000,Technique Leader,1995-02-19,9999-01-01,9999-01-01,d004,d004,Production
89598,Nectarios,Alpin,F,1954-03-07,1988-04-27,40000,Senior Engineer,2001-04-09,9999-01-01,9999-01-01,d004,d004,Production
497182,Goa,Versino,M,1954-03-07,1987-11-10,40000,Senior Engineer,1994-10-01,9999-01-01,9999-01-01,d004,d004,Production
227772,Waiman,Michaels,F,1954-03-07,1988-12-02,63688,Technique Leader,1996-03-05,9999-01-01,9999-01-01,d006,d006,Quality Management
27203,Conal,Aloia,F,1954-03-07,1986-02-02,57122,Senior Engineer,1986-02-02,9999-01-01,9999-01-01,d006,d006,Quality Management
230747,Piyush,Haumacher,F,1954-03-07,1987-08-10,42730,Engineer,1998-03-07,9999-01-01,9999-01-01,d006,d006,Quality Management
417527,Barna,Selvestrel,M,1954-03-07,1988-02-29,45999,Senior Staff,1996-04-03,9999-01-01,9999-01-01,d008,d008,Research
102710,Divier,Szmurlo,M,1954-03-08,1986-04-11,40000,Senior Engineer,1995-04-11,9999-01-01,9999-01-01,d005,d005,Development
223140,Horward,Vadhan,M,1954-03-08,1985-06-25,52782,Engineer,1996-04-19,9999-01-01,9999-01-01,d005,d005,Development
221600,Weiwu,Yemenis,F,1954-03-08,1986-07-31,40000,Senior Engineer,1997-08-03,9999-01-01,9999-01-01,d005,d005,Development
247763,Remzi,Cincotta,M,1954-03-08,1988-03-03,55402,Senior Engineer,1995-03-04,9999-01-01,9999-01-01,d005,d005,Development
495007,Moni,Borovoy,M,1954-03-08,1986-06-05,52013,Technique Leader,1986-06-05,9999-01-01,9999-01-01,d005,d005,Development
276541,Pranav,Krohm,M,1954-03-08,1988-04-24,40000,Senior Engineer,1994-04-24,9999-01-01,9999-01-01,d004,d004,Production
82751,Nirmal,Haumacher,M,1954-03-08,1986-08-08,56621,Senior Engineer,1995-08-08,9999-01-01,9999-01-01,d004,d004,Production
430498,Danel,Krybus,M,1954-03-08,1985-12-08,40000,Senior Engineer,1990-12-08,9999-01-01,9999-01-01,d004,d004,Production
208018,Shahar,Plump,F,1954-03-08,1986-12-30,40000,Senior Engineer,1986-12-30,9999-01-01,9999-01-01,d004,d004,Production
425106,Sakthirel,Bednarek,F,1954-03-08,1986-02-24,42207,Senior Staff,1991-02-24,9999-01-01,9999-01-01,d008,d008,Research
425113,Dinkar,Copas,F,1954-03-08,1986-08-18,61104,Senior Staff,1996-03-14,9999-01-01,9999-01-01,d008,d008,Research
484188,Aimee,Aloisi,M,1954-03-08,1988-05-30,40000,Senior Staff,1993-05-30,9999-01-01,9999-01-01,d008,d008,Research
495869,Shai,Pluym,F,1954-03-08,1986-09-01,70571,Senior Staff,1995-09-01,9999-01-01,9999-01-01,d007,d007,Sales
475666,Kazuhiko,Veevers,M,1954-03-08,1985-04-14,81764,Senior Staff,1992-04-14,9999-01-01,9999-01-01,d007,d007,Sales
423251,Maia,Zolotykh,F,1954-03-08,1988-04-08,79892,Senior Staff,1993-04-08,9999-01-01,9999-01-01,d007,d007,Sales
429414,Zongyan,Mahmud,M,1954-03-08,1985-11-16,80697,Senior Staff,1993-11-16,9999-01-01,9999-01-01,d007,d007,Sales
58590,Jayson,Roisin,F,1954-03-08,1988-05-20,60702,Senior Staff,1993-05-20,9999-01-01,9999-01-01,d007,d007,Sales
459469,Roselyn,Meriste,M,1954-03-09,1985-05-17,40000,Senior Staff,1991-05-17,9999-01-01,9999-01-01,d009,d009,Customer Service
297328,Irene,Serov,M,1954-03-09,1987-01-18,55919,Engineer,1993-10-26,9999-01-01,9999-01-01,d005,d005,Development
228999,Fen,Birsak,F,1954-03-09,1987-07-24,58424,Engineer,1997-08-13,9999-01-01,9999-01-01,d005,d005,Development
13076,Deniz,Skafidas,F,1954-03-09,1988-06-14,50582,Engineer,1995-01-28,9999-01-01,9999-01-01,d005,d005,Development
401903,Jingling,Kisuki,M,1954-03-09,1986-05-15,40000,Senior Engineer,1995-05-15,9999-01-01,9999-01-01,d005,d005,Development
102144,Bernice,Karlin,F,1954-03-09,1988-08-01,40000,Engineer,1998-09-28,9999-01-01,9999-01-01,d005,d005,Development
294282,Hatem,Trelles,M,1954-03-09,1987-05-16,52966,Senior Engineer,1997-05-15,9999-01-01,9999-01-01,d005,d005,Development
499643,JiYoung,Skafidas,M,1954-03-09,1986-07-19,68424,Technique Leader,1986-07-19,9999-01-01,9999-01-01,d005,d005,Development
267599,Youjian,Niizuma,F,1954-03-09,1986-04-17,40098,Senior Engineer,1992-04-16,9999-01-01,9999-01-01,d005,d005,Development
456806,Filipp,Vingron,M,1954-03-09,1987-06-03,48876,Senior Engineer,1996-03-01,9999-01-01,9999-01-01,d005,d005,Development
226899,Shigehito,Syrotiuk,F,1954-03-09,1985-12-14,40000,Senior Engineer,1985-12-14,9999-01-01,9999-01-01,d005,d005,Development
216975,Branimir,Salverda,M,1954-03-09,1985-03-21,63201,Senior Engineer,1990-03-21,9999-01-01,9999-01-01,d005,d005,Development
409603,Oksana,Hiroyama,F,1954-03-09,1988-09-24,40000,Senior Staff,1988-09-24,9999-01-01,9999-01-01,d003,d003,Human Resources
412133,Moti,Penttonen,M,1954-03-09,1986-08-08,40554,Senior Staff,1993-08-08,9999-01-01,9999-01-01,d003,d003,Human Resources
59507,Falguni,Bala,F,1954-03-09,1986-03-13,46933,Senior Staff,1992-03-12,9999-01-01,9999-01-01,d003,d003,Human Resources
297809,Theirry,Hatcliff,F,1954-03-09,1988-07-09,72269,Senior Staff,1994-03-18,9999-01-01,9999-01-01,d001,d001,Marketing
50275,Cordelia,Ohori,F,1954-03-09,1985-07-01,47111,Engineer,1997-09-19,9999-01-01,9999-01-01,d004,d004,Production
441104,Adit,Krzyzanowski,M,1954-03-09,1987-07-29,84982,Senior Engineer,1987-07-29,9999-01-01,9999-01-01,d004,d004,Production
109263,Jessie,Erev,M,1954-03-09,1986-04-17,48514,Senior Engineer,1986-04-17,9999-01-01,9999-01-01,d004,d004,Production
258581,Fumitaka,Ariola,M,1954-03-09,1986-07-12,46215,Senior Engineer,1989-10-10,9999-01-01,9999-01-01,d004,d004,Production
25732,Shounak,Ducloy,M,1954-03-09,1985-05-20,41037,Senior Engineer,1987-05-14,9999-01-01,9999-01-01,d004,d004,Production
93785,Francesca,VanScheik,M,1954-03-09,1988-06-17,45564,Senior Engineer,1994-06-17,9999-01-01,9999-01-01,d004,d004,Production
70743,Matk,Genin,M,1954-03-09,1988-05-06,42520,Engineer,2001-06-20,9999-01-01,9999-01-01,d006,d006,Quality Management
49279,Jovan,Docker,F,1954-03-09,1985-04-23,40000,Senior Staff,1994-04-23,9999-01-01,9999-01-01,d008,d008,Research
462330,Krassimir,Shanbhogue,M,1954-03-09,1985-06-09,43092,Senior Staff,1997-06-19,9999-01-01,9999-01-01,d008,d008,Research
46089,Giordano,Emden,M,1954-03-09,1985-10-03,45787,Senior Staff,1985-10-20,9999-01-01,9999-01-01,d008,d008,Research
107822,Hatem,Kroll,M,1954-03-09,1986-07-18,81854,Senior Staff,1990-01-23,9999-01-01,9999-01-01,d007,d007,Sales
279661,Xiadong,Bach,M,1954-03-09,1986-04-29,58554,Senior Staff,1987-03-07,9999-01-01,9999-01-01,d007,d007,Sales
463413,Kristinn,Lorys,F,1954-03-10,1985-09-30,62030,Senior Engineer,1985-09-30,9999-01-01,9999-01-01,d005,d005,Development
276010,Khoa,Baig,F,1954-03-10,1986-01-23,56029,Senior Engineer,1995-01-29,9999-01-01,9999-01-01,d005,d005,Development
483840,Manohar,Morrey,M,1954-03-10,1986-02-28,40000,Senior Engineer,2001-04-03,9999-01-01,9999-01-01,d005,d005,Development
297406,Shaowei,Pleszkun,F,1954-03-10,1988-02-08,40000,Senior Engineer,1995-03-16,9999-01-01,9999-01-01,d005,d005,Development
415731,Uta,Aloisi,M,1954-03-10,1987-03-02,40000,Engineer,2000-06-12,9999-01-01,9999-01-01,d005,d005,Development
96853,Maha,Rissanen,M,1954-03-10,1985-07-13,40000,Senior Engineer,1992-07-13,9999-01-01,9999-01-01,d005,d005,Development
492067,Zito,Eppinger,M,1954-03-10,1988-10-26,68483,Technique Leader,1988-10-26,9999-01-01,9999-01-01,d005,d005,Development
223418,Moni,Markovitch,M,1954-03-10,1988-02-24,89878,Senior Staff,1997-02-23,9999-01-01,9999-01-01,d002,d002,Finance
448327,Zhonghui,Roccetti,M,1954-03-10,1988-10-24,53079,Staff,1996-04-03,9999-01-01,9999-01-01,d003,d003,Human Resources
284572,Piyush,Luan,F,1954-03-10,1988-02-22,41232,Senior Staff,1997-07-07,9999-01-01,9999-01-01,d003,d003,Human Resources
205924,Alain,Ventosa,M,1954-03-10,1987-01-28,52775,Senior Engineer,1999-01-27,9999-01-01,9999-01-01,d004,d004,Production
18866,Fumiyo,Hettesheimer,M,1954-03-10,1988-12-27,56470,Assistant Engineer,1997-04-10,9999-01-01,9999-01-01,d004,d004,Production
296063,Mandell,Claffy,M,1954-03-10,1986-06-24,48208,Senior Engineer,1989-02-08,9999-01-01,9999-01-01,d006,d006,Quality Management
267083,JoAnna,Knightly,F,1954-03-10,1986-01-25,40000,Senior Staff,1998-11-16,9999-01-01,9999-01-01,d008,d008,Research
460404,Lunjin,Clouatre,M,1954-03-10,1987-12-10,40000,Senior Staff,2000-04-08,9999-01-01,9999-01-01,d008,d008,Research
106192,Alejandra,Calkin,M,1954-03-10,1988-01-02,40000,Senior Engineer,1989-09-24,9999-01-01,9999-01-01,d008,d008,Research
34882,Christophe,Suppi,M,1954-03-10,1988-05-06,53570,Senior Staff,1988-05-06,9999-01-01,9999-01-01,d008,d008,Research
404055,Weiru,Belinskaya,M,1954-03-10,1987-06-18,89556,Senior Staff,1993-12-13,9999-01-01,9999-01-01,d007,d007,Sales
238476,Khalid,Lanzelotte,M,1954-03-10,1985-09-08,59421,Senior Staff,1990-09-08,9999-01-01,9999-01-01,d007,d007,Sales
296514,Zito,Underwood,F,1954-03-10,1985-03-09,64508,Senior Staff,1990-03-09,9999-01-01,9999-01-01,d007,d007,Sales
28209,Gadiel,Millington,M,1954-03-10,1987-09-22,55371,Senior Staff,1997-08-07,9999-01-01,9999-01-01,d007,d007,Sales
71076,Huei,Rosca,F,1954-03-10,1987-08-22,57052,Senior Staff,1994-08-22,9999-01-01,9999-01-01,d007,d007,Sales
40325,Vincent,Gist,F,1954-03-11,1986-07-03,40000,Senior Staff,1990-05-07,9999-01-01,9999-01-01,d009,d009,Customer Service
222744,Theirry,Nitsch,M,1954-03-11,1985-08-02,40000,Senior Staff,1990-08-02,9999-01-01,9999-01-01,d009,d009,Customer Service
479720,Sivanarayana,Figueira,F,1954-03-11,1987-08-14,54536,Senior Engineer,1992-08-13,9999-01-01,9999-01-01,d005,d005,Development
